scaffold,start,end,mid,sites,pi_Hls1,pi_Hls2,dxy_Hls1_Hls2,Fst_Hls1_Hls2
scaffold_14,147490,179679,165111,25000,0.000989,0.001143,0.01944,0.900725
scaffold_14,179680,225037,207798,25000,0.000595,0.00056,0.010116,0.896134
scaffold_14,225038,251462,238310,25000,0.000912,0.00093,0.020288,0.917114
scaffold_14,251463,276773,264118,25000,0.001049,0.000972,0.017246,0.894221
scaffold_14,276774,305930,291327,25000,0.000686,0.000594,0.0078,0.854855
scaffold_14,305931,339597,318711,25000,0.001328,0.001487,0.013518,0.819117
scaffold_14,339598,367319,354007,25000,0.002265,0.002298,0.012936,0.710821
scaffold_14,367320,397922,381834,25000,0.000867,0.00104,0.018406,0.905988
scaffold_14,397923,424355,411480,25000,0.000867,0.000967,0.014894,0.889128
scaffold_14,424356,450738,437361,25000,0.001438,0.001416,0.014258,0.825536
scaffold_14,450739,476663,463833,25000,0.000811,0.0007,0.013075,0.893751
scaffold_14,476664,504244,490309,25000,0.000804,0.000878,0.004455,0.693388
scaffold_14,504245,533279,519826,25000,0.001054,0.001156,0.01624,0.87818
scaffold_14,533280,583577,552490,25000,0.000874,0.000879,0.014774,0.893012
scaffold_14,583578,610450,596536,25000,0.000961,0.000812,0.015567,0.897107
scaffold_14,610451,639578,623695,25000,0.002257,0.002375,0.021015,0.809517
scaffold_14,639579,670691,654008,25000,0.001526,0.001607,0.015705,0.826093
scaffold_14,670692,710895,689655,25000,0.000731,0.000741,0.002058,0.486105
scaffold_14,710896,739629,725309,25000,0.00098,0.001017,0.019126,0.904682
scaffold_14,739630,769906,754704,25000,0.001131,0.001176,0.010468,0.809486
scaffold_14,769907,812233,797075,25000,0.000856,0.000871,0.010215,0.84991
scaffold_14,812234,848980,827899,25000,0.000634,0.000665,0.018458,0.935222
scaffold_14,848981,877541,863756,25000,0.000701,0.000705,0.011497,0.889196
scaffold_14,877542,916575,898822,25000,0.00074,0.000875,0.007628,0.816364
scaffold_14,916576,949624,932190,25000,0.000583,0.000522,0.00618,0.841729
scaffold_14,949625,976209,962977,25000,0.001887,0.001757,0.023099,0.860095
scaffold_14,976210,1011665,996109,25000,0.001577,0.001557,0.022982,0.877933
scaffold_14,1011666,1043355,1026211,25000,0.001156,0.00125,0.008441,0.759979
scaffold_14,1043356,1068408,1055878,25000,0.000323,0.000314,0.000304,-0.023772
scaffold_14,1068409,1117308,1090990,25000,0.001487,0.001514,0.019237,0.861511
scaffold_14,1117310,1151680,1134022,25000,0.001474,0.001587,0.020993,0.869987
scaffold_14,1151681,1186741,1170219,25000,0.002038,0.002002,0.013016,0.741285
scaffold_14,1186742,1213772,1200755,25000,0.00148,0.001265,0.014292,0.832032
scaffold_14,1213773,1269362,1240039,25000,0.000669,0.000592,0.018528,0.937268
scaffold_14,1269363,1295276,1282238,25000,0.000981,0.001084,0.014749,0.874914
scaffold_14,1295277,1323918,1309578,25000,0.00163,0.001632,0.022064,0.868315
scaffold_14,1323919,1349609,1336794,25000,0.00133,0.001355,0.019517,0.876924
scaffold_14,1349610,1385486,1365553,25000,0.000874,0.0008,0.01391,0.889662
scaffold_14,1385487,1427352,1409125,25000,0.00101,0.000909,0.013381,0.871986
scaffold_14,1427353,1453640,1440778,25000,0.001482,0.001479,0.013446,0.809687
scaffold_14,1453641,1484844,1471476,25000,0.00129,0.001209,0.017218,0.870559
scaffold_14,1484845,1526119,1503769,25000,0.000831,0.000803,0.019487,0.92324
scaffold_14,1526120,1554260,1541094,25000,0.000689,0.000749,0.011821,0.890431
scaffold_14,1554261,1587183,1571990,25000,0.001015,0.001016,0.015249,0.880635
scaffold_14,1587184,1620399,1604715,25000,0.000279,0.000259,0.009057,0.944009
scaffold_14,1620400,1648117,1634473,25000,0.002214,0.002257,0.018996,0.797817
scaffold_14,1648118,1680821,1663432,25000,0.002002,0.002022,0.013149,0.744479
scaffold_14,1680822,1712605,1698169,25000,0.00122,0.001279,0.017774,0.874375
scaffold_14,1712606,1744133,1728234,25000,0.000839,0.00087,0.01278,0.88021
scaffold_14,1744134,1776036,1757809,25000,0.000816,0.000802,0.002747,0.55787
scaffold_14,1776037,1802595,1789070,25000,0.001182,0.00134,0.012957,0.829995
scaffold_14,1802596,1841359,1822854,25000,0.001403,0.001314,0.016251,0.852273
scaffold_14,1841360,1868846,1854999,25000,0.001345,0.001282,0.019059,0.876701
scaffold_14,1868847,1901232,1886972,25000,0.001333,0.001399,0.013168,0.819706
scaffold_14,1901233,1941970,1920179,25000,0.00116,0.001097,0.013283,0.850055
scaffold_14,1941971,1969491,1956006,25000,0.001568,0.001521,0.013312,0.800433
scaffold_14,1969492,2003883,1988485,25000,0.00193,0.001983,0.004192,0.375494
scaffold_14,2003884,2032468,2016615,25000,0.000924,0.000874,0.001305,0.192291
scaffold_14,2032469,2057858,2045123,25000,0.001019,0.001156,0.012834,0.850453
scaffold_14,2057859,2083550,2070705,25000,0.001688,0.001718,0.02004,0.850023
scaffold_14,2083551,2109062,2096310,25000,0.001054,0.00106,0.004557,0.635291
scaffold_14,2109063,2146568,2126320,25000,0.000724,0.000736,0.01179,0.888547
scaffold_14,2146569,2192916,2170024,25000,0.000476,0.000536,0.012148,0.923859
scaffold_14,2192917,2226539,2208837,25000,0.00125,0.001188,0.015099,0.857005
scaffold_14,2226540,2261533,2242632,25000,0.000798,0.000798,0.013803,0.895639
scaffold_14,2261534,2304782,2285683,25000,0.002067,0.002153,0.016073,0.776928
scaffold_14,2304783,2333139,2318349,25000,0.002143,0.002183,0.012859,0.722448
scaffold_14,2333140,2379152,2361191,25000,0.002129,0.001706,0.008562,0.64587
scaffold_14,2379153,2406968,2393316,25000,0.001541,0.00161,0.009744,0.72801
scaffold_14,2406969,2444765,2423688,25000,0.000768,0.000859,0.006255,0.77534
scaffold_14,2444766,2490544,2467952,25000,0.000775,0.000925,0.008863,0.83108
scaffold_14,2490545,2543415,2519093,25000,0.001489,0.001309,0.013617,0.820125
scaffold_14,2543416,2568935,2556242,25000,0.000663,0.000671,0.01902,0.935404
scaffold_14,2568936,2596767,2582248,25000,0.000925,0.000907,0.011932,0.863571
scaffold_14,2596768,2643953,2621949,25000,0.000512,0.000574,0.009519,0.896212
scaffold_14,2643954,2694472,2661509,25000,0.00166,0.001491,0.018793,0.846703
scaffold_14,2694473,2733059,2716861,25000,0.000935,0.000871,0.009703,0.834158
scaffold_14,2733060,2769627,2750264,25000,0.000875,0.00089,0.010815,0.855563
scaffold_14,2769628,2815056,2794782,25000,0.000644,0.000798,0.00939,0.862482
scaffold_14,2815057,2840310,2827657,25000,0.001129,0.001129,0.007862,0.758346
scaffold_14,2840311,2866341,2853223,25000,0.000796,0.000666,0.01834,0.926906
scaffold_14,2866342,2897979,2882221,25000,0.000755,0.000802,0.018801,0.924142
scaffold_14,2897980,2923608,2910811,25000,0.00106,0.001117,0.017146,0.885864
scaffold_14,2923609,2953389,2936972,25000,0.000663,0.000663,0.016179,0.925804
scaffold_14,2953390,2982672,2967092,25000,0.000699,0.00064,0.015915,0.922962
scaffold_14,2982673,3014176,2999375,25000,0.001826,0.001845,0.01984,0.837724
scaffold_14,3014177,3038414,3026754,14385,0.001521,0.001565,0.01561,0.824903
scaffold_15,2,35874,14302,25000,0.00117,0.001244,0.015822,0.864367
scaffold_15,35877,74869,60182,25000,0.001066,0.001033,0.015952,0.882007
scaffold_15,74870,113556,96081,25000,0.000704,0.00066,0.016159,0.919771
scaffold_15,113557,140922,127223,25000,0.001165,0.001083,0.017975,0.887536
scaffold_15,140923,169341,155238,25000,0.00107,0.001173,0.020837,0.902438
scaffold_15,169342,206194,188550,25000,0.000606,0.000521,0.014344,0.927931
scaffold_15,206195,231947,219031,25000,0.001135,0.001096,0.01192,0.835992
scaffold_15,231948,263279,246774,25000,0.001663,0.001487,0.0071,0.648726
scaffold_15,263280,290324,276400,25000,0.001929,0.001949,0.01744,0.807983
scaffold_15,290325,319673,304670,25000,0.001075,0.001053,0.017307,0.889316
scaffold_15,319674,348110,334314,25000,0.00089,0.000881,0.004786,0.69855
scaffold_15,348111,382938,366365,25000,0.000819,0.000787,0.008132,0.827693
scaffold_15,382939,410953,396653,25000,0.00104,0.001027,0.010128,0.822485
scaffold_15,410954,444589,428205,25000,0.001305,0.001402,0.010183,0.773101
scaffold_15,444590,471744,458377,25000,0.001215,0.001089,0.015888,0.87066
scaffold_15,471745,500559,485639,25000,0.00133,0.00124,0.017074,0.865269
scaffold_15,500560,533267,517186,25000,0.001159,0.001175,0.017113,0.875818
scaffold_15,533268,561671,547208,25000,0.001002,0.001099,0.017382,0.891094
scaffold_15,561672,604189,579921,25000,0.001842,0.001947,0.014275,0.771313
scaffold_15,604190,643368,628951,25000,0.001456,0.001496,0.021062,0.873981
scaffold_15,643369,673816,660106,25000,0.000853,0.000854,0.01498,0.897034
scaffold_15,673817,704679,689735,25000,0.000918,0.000923,0.006351,0.756444
scaffold_15,704680,731514,718293,25000,0.001184,0.001379,0.007349,0.71362
scaffold_15,731515,761533,747484,25000,0.001341,0.001174,0.012624,0.826289
scaffold_15,761534,799171,783519,25000,0.001135,0.001174,0.016823,0.877195
scaffold_15,799172,833629,817753,25000,0.00129,0.001473,0.006595,0.665094
scaffold_15,833630,862470,848397,25000,0.001142,0.001288,0.020859,0.894833
scaffold_15,862471,912082,895811,25000,0.00087,0.000788,0.0241,0.936593
scaffold_15,912083,952538,938091,25000,0.001148,0.001142,0.017645,0.882809
scaffold_15,952539,979058,965753,25000,0.002472,0.002434,0.020575,0.795442
scaffold_15,979059,1010239,993759,25000,0.000824,0.000761,0.012014,0.879502
scaffold_15,1010240,1038020,1023752,25000,0.000887,0.000879,0.010489,0.85131
scaffold_15,1038021,1072686,1050833,25000,0.000621,0.000646,0.000569,-0.056493
scaffold_15,1072687,1106380,1089129,25000,0.001408,0.001195,0.017452,0.86722
scaffold_15,1106381,1144155,1122957,25000,0.001314,0.001374,0.009938,0.770971
scaffold_15,1144156,1179402,1164159,25000,0.000954,0.001131,0.007094,0.753451
scaffold_15,1179403,1205144,1192338,25000,0.000943,0.000865,0.007888,0.802631
scaffold_15,1205145,1231045,1218137,25000,0.001371,0.001279,0.011344,0.797962
scaffold_15,1231046,1261492,1247019,25000,0.001921,0.001874,0.009962,0.689592
scaffold_15,1261493,1293412,1279028,25000,0.001423,0.00145,0.004511,0.529694
scaffold_15,1293413,1326084,1309308,25000,0.001652,0.001536,0.003525,0.38937
scaffold_15,1326085,1356943,1341152,25000,0.001135,0.001176,0.001627,0.176831
scaffold_15,1356944,1386411,1370190,25000,0.00098,0.000938,0.001254,0.139131
scaffold_15,1386412,1425460,1407326,25000,0.00121,0.001363,0.004713,0.583546
scaffold_15,1425461,1455295,1441945,25000,0.001245,0.001229,0.001231,-0.002732
scaffold_15,1455296,1517055,1480518,25000,0.000457,0.000461,0.002585,0.707673
scaffold_15,1517056,1544588,1530735,25000,0.000963,0.001026,0.013529,0.869
scaffold_15,1544589,1572021,1558048,25000,0.001458,0.001801,0.015867,0.821382
scaffold_15,1572022,1603266,1587649,25000,0.001942,0.001868,0.01212,0.738393
scaffold_15,1603267,1628985,1616029,25000,0.001512,0.001464,0.003617,0.429598
scaffold_15,1628986,1670140,1649880,25000,0.001068,0.001044,0.014352,0.868862
scaffold_15,1670141,1701776,1687406,25000,0.001075,0.00093,0.005318,0.693753
scaffold_15,1701777,1727546,1714606,25000,0.001055,0.001174,0.009718,0.802468
scaffold_15,1727547,1767029,1748317,25000,0.000598,0.000606,0.01158,0.905127
scaffold_15,1767030,1814637,1797290,25000,0.001672,0.001523,0.011586,0.76698
scaffold_15,1814638,1847494,1830108,25000,0.000862,0.000781,0.013211,0.888101
scaffold_15,1847495,1873655,1860554,25000,0.001329,0.00154,0.009209,0.740401
scaffold_15,1873656,1905770,1889579,25000,0.000863,0.000831,0.017923,0.913871
scaffold_15,1905771,1934791,1920537,25000,0.001425,0.001433,0.006834,0.664169
scaffold_15,1934793,1974699,1957585,25000,0.002245,0.002668,0.006759,0.474792
scaffold_15,1974700,2005486,1989599,25000,0.00151,0.001353,0.010479,0.767356
scaffold_15,2005487,2039949,2022565,25000,0.000848,0.000903,0.003401,0.60188
scaffold_15,2039950,2070867,2056603,25000,0.000792,0.000864,0.013203,0.887237
scaffold_15,2070868,2106432,2087979,25000,0.00104,0.0008,0.00293,0.530051
scaffold_15,2106433,2143984,2124761,25000,0.000966,0.001014,0.006897,0.758432
scaffold_15,2143985,2170500,2157595,25000,0.001434,0.001465,0.013793,0.817599
scaffold_15,2170501,2203888,2188390,25000,0.001123,0.001204,0.015219,0.864094
scaffold_15,2203889,2232876,2218618,25000,0.001028,0.001096,0.01559,0.878009
scaffold_15,2232877,2258067,2245494,25000,0.001285,0.001291,0.018445,0.875168
scaffold_15,2258068,2289638,2272219,25000,0.000911,0.000928,0.011782,0.861507
scaffold_15,2289639,2326290,2306695,25000,0.001501,0.00144,0.017154,0.848003
scaffold_15,2326291,2351351,2338822,25000,0.00041,0.000459,0.000391,-0.05516
scaffold_15,2351352,2377268,2364524,25000,0.001085,0.001104,0.000986,-0.054866
scaffold_15,2377269,2405341,2392153,25000,0.001431,0.001529,0.020954,0.873049
scaffold_15,2405342,2431189,2418368,25000,0.00096,0.000936,0.02165,0.918517
scaffold_15,2431190,2457983,2444186,25000,0.0004,0.000353,0.012541,0.944507
scaffold_15,2457984,2495128,2477404,25000,0.000607,0.000614,0.016172,0.930632
scaffold_15,2495129,2524366,2510285,25000,0.00086,0.000857,0.015295,0.898458
scaffold_15,2524367,2550321,2537391,25000,0.001447,0.001517,0.015775,0.835457
scaffold_15,2550322,2586284,2564471,25000,0.000581,0.000579,0.015608,0.931701
scaffold_15,2586285,2613497,2599138,25000,0.001045,0.001125,0.012494,0.846153
scaffold_16,18594,46736,32951,25000,0.001406,0.001346,0.004612,0.55316
scaffold_16,46737,71922,59274,25000,0.001334,0.001322,0.001844,0.169712
scaffold_16,71923,99885,85454,25000,0.000952,0.000832,0.010903,0.855246
scaffold_16,99886,125403,112626,25000,0.001864,0.001784,0.011566,0.737624
scaffold_16,125404,159880,142620,25000,0.001224,0.00101,0.004378,0.605808
scaffold_16,159881,185451,172554,25000,0.000785,0.000734,0.008746,0.846957
scaffold_16,185452,215015,199659,25000,0.00109,0.001159,0.018425,0.890106
scaffold_16,215016,244817,229355,25000,0.001536,0.001516,0.020303,0.866253
scaffold_16,244818,279831,261761,25000,0.000509,0.000352,0.001678,0.603856
scaffold_16,279832,354224,304884,25000,0.000737,0.000731,0.005865,0.786334
scaffold_16,354225,389583,369661,25000,0.001439,0.001401,0.020631,0.876838
scaffold_16,389584,418199,404437,25000,0.001201,0.001268,0.016221,0.864691
scaffold_16,418200,460533,443245,25000,0.000931,0.000976,0.015826,0.891388
scaffold_16,460534,488117,474624,25000,0.001675,0.001602,0.015545,0.817088
scaffold_16,488118,516717,502207,25000,0.000748,0.00083,0.015445,0.907207
scaffold_16,516718,552495,529601,25000,0.001052,0.001022,0.018635,0.899296
scaffold_16,552496,580328,566016,25000,0.001178,0.001078,0.019782,0.896944
scaffold_16,580329,611626,595997,25000,0.001653,0.001707,0.011077,0.746448
scaffold_16,611627,639971,624680,25000,0.001217,0.001085,0.004605,0.612249
scaffold_16,639972,668904,653387,25000,0.000682,0.000608,0.00103,0.238886
scaffold_16,668905,697190,683244,25000,0.001401,0.001405,0.008374,0.723398
scaffold_16,697191,725231,711131,25000,0.001206,0.001224,0.011536,0.817187
scaffold_16,725232,752083,738304,25000,0.001298,0.001197,0.005695,0.652341
scaffold_16,752084,779176,766294,25000,0.000635,0.000722,0.017277,0.927941
scaffold_16,779177,809842,793816,25000,0.000687,0.000638,0.014918,0.91884
scaffold_16,809843,836532,823180,25000,0.001327,0.0014,0.010963,0.787485
scaffold_16,836533,862079,849338,25000,0.001857,0.001938,0.017087,0.80819
scaffold_16,862080,888114,875010,25000,0.002252,0.002412,0.023503,0.826939
scaffold_16,888115,924208,901285,25000,0.001899,0.001764,0.008784,0.666437
scaffold_16,924209,951025,937300,25000,0.001274,0.001301,0.017792,0.870893
scaffold_16,951026,977319,963988,25000,0.001395,0.001352,0.016822,0.855468
scaffold_16,977320,1010793,992719,25000,0.000595,0.000597,0.012468,0.913052
scaffold_16,1010794,1051732,1028402,25000,0.001292,0.001483,0.0175,0.859367
scaffold_16,1051733,1079978,1066573,25000,0.001358,0.001334,0.005462,0.616865
scaffold_16,1079985,1107034,1093172,25000,0.001571,0.001526,0.019651,0.860197
scaffold_16,1107035,1147824,1125593,25000,0.000733,0.000755,0.016986,0.919956
scaffold_16,1147825,1199200,1173628,25000,0.001169,0.001132,0.009041,0.78308
scaffold_16,1199201,1230143,1214612,25000,0.000819,0.000786,0.003967,0.674773
scaffold_16,1230144,1259227,1244121,25000,0.000715,0.000747,0.00959,0.862191
scaffold_16,1259228,1287233,1273152,25000,0.000941,0.001083,0.022719,0.91862
scaffold_16,1287234,1315984,1301220,25000,0.000637,0.000572,0.019966,0.945106
scaffold_16,1315985,1345971,1329284,25000,0.002234,0.002146,0.020514,0.814964
scaffold_16,1345972,1379563,1361706,25000,0.000686,0.000652,0.009164,0.869828
scaffold_16,1379564,1404895,1392264,25000,0.000761,0.000753,0.000708,-0.035382
scaffold_16,1404896,1447493,1427784,25000,0.001068,0.000988,0.004102,0.61141
scaffold_16,1447494,1472543,1460014,25000,0.000701,0.000763,0.000657,-0.056601
scaffold_16,1472544,1513053,1489677,25000,0.001118,0.001166,0.019465,0.894108
scaffold_16,1513054,1538131,1525600,25000,0.001175,0.001144,0.001083,-0.035931
scaffold_16,1538132,1578507,1555026,25000,0.000869,0.000803,0.006819,0.790195
scaffold_16,1578508,1620541,1593657,25000,0.000957,0.000846,0.002242,0.439082
scaffold_16,1620542,1650461,1637344,25000,0.001133,0.001308,0.013562,0.841851
scaffold_16,1650462,1676336,1663201,25000,0.002663,0.002435,0.018415,0.766101
scaffold_16,1676337,1702586,1689788,25000,0.000979,0.000964,0.02121,0.916381
scaffold_16,1702587,1749055,1724100,25000,0.000496,0.000525,0.007583,0.878644
scaffold_16,1749056,1779350,1765819,25000,0.000746,0.000831,0.017117,0.914452
scaffold_16,1779351,1806251,1792609,25000,0.000952,0.000957,0.01555,0.88949
scaffold_16,1806252,1839606,1823847,25000,0.001736,0.001826,0.009266,0.688659
scaffold_16,1839608,1870272,1855796,25000,0.001176,0.001191,0.010836,0.811035
scaffold_16,1870273,1895900,1883063,25000,0.001512,0.001422,0.013409,0.807758
scaffold_16,1895901,1926708,1909920,25000,0.001437,0.00151,0.015683,0.83541
scaffold_16,1926709,1953454,1940609,25000,0.00089,0.000938,0.015557,0.894002
scaffold_16,1953455,1982812,1968947,25000,0.000638,0.00064,0.008371,0.863592
scaffold_16,1982813,2025483,2010690,25000,0.000886,0.000762,0.016851,0.910993
scaffold_16,2025484,2062753,2040713,25000,0.001018,0.001213,0.011096,0.824882
scaffold_16,2062754,2097408,2081316,25000,0.000907,0.000805,0.007425,0.800215
scaffold_16,2097409,2126975,2113723,25000,0.000718,0.000792,0.007134,0.813483
scaffold_16,2126976,2152440,2139690,25000,0.00248,0.002482,0.010078,0.61709
scaffold_16,2152441,2178094,2165250,25000,0.00179,0.001859,0.010248,0.708446
scaffold_16,2178095,2203793,2190858,25000,0.001268,0.001204,0.007077,0.709212
scaffold_16,2203794,2254896,2229222,25000,0.001704,0.001901,0.014995,0.793911
scaffold_16,2254897,2281237,2268175,25000,0.000753,0.000683,0.00927,0.862437
scaffold_16,2281238,2312153,2296653,25000,0.001511,0.001048,0.006794,0.689868
scaffold_16,2312154,2340079,2325386,25000,0.000763,0.000792,0.00988,0.860444
scaffold_16,2340080,2380038,2361786,25000,0.00087,0.000903,0.008246,0.815766
scaffold_16,2380039,2398687,2388394,14550,0.001066,0.001038,0.009992,0.817268
scaffold_17,1,34620,15048,25000,0.000723,0.000697,0.010431,0.878174
scaffold_17,34621,65671,50258,25000,0.001418,0.001414,0.006062,0.633217
scaffold_17,65672,91337,78528,25000,0.002795,0.00277,0.00654,0.415361
scaffold_17,91338,116976,104126,25000,0.001777,0.001762,0.009857,0.706377
scaffold_17,116977,143744,130413,25000,0.001396,0.001431,0.01665,0.850164
scaffold_17,143745,183371,161970,25000,0.000836,0.000885,0.005495,0.739241
scaffold_17,183372,216949,199830,25000,0.000816,0.000834,0.016009,0.906392
scaffold_17,216950,253402,238125,25000,0.001103,0.001181,0.014158,0.857116
scaffold_17,253403,286396,267162,25000,0.002208,0.002154,0.009809,0.648016
scaffold_17,286397,314969,301657,25000,0.000858,0.000945,0.00531,0.720258
scaffold_17,314970,362067,338026,25000,0.001062,0.001114,0.016678,0.882952
scaffold_17,362068,393553,380153,25000,0.001167,0.001131,0.01797,0.885142
scaffold_17,393554,432093,415801,25000,0.001986,0.00217,0.011795,0.707029
scaffold_17,432094,457871,444935,25000,0.000939,0.000896,0.008208,0.80701
scaffold_17,457872,495031,476076,25000,0.001726,0.001807,0.010963,0.732656
scaffold_17,495032,533920,514919,25000,0.001092,0.001183,0.014888,0.864146
scaffold_17,533921,567558,551107,25000,0.000959,0.001007,0.003981,0.611488
scaffold_17,567559,604001,582325,25000,0.000896,0.000904,0.011975,0.866245
scaffold_17,604002,638363,624564,25000,0.001614,0.001502,0.008293,0.694674
scaffold_17,638364,665477,651398,25000,0.000856,0.000798,0.0147,0.898255
scaffold_17,665478,703394,683403,25000,0.000462,0.000575,0.007743,0.879935
scaffold_17,703395,747246,725682,25000,0.001234,0.001183,0.007819,0.74222
scaffold_17,747247,801076,781813,25000,0.00134,0.001246,0.003962,0.520691
scaffold_17,801077,833324,816563,25000,0.001347,0.001402,0.007349,0.695845
scaffold_17,833325,863486,850320,25000,0.00166,0.00166,0.018323,0.840831
scaffold_17,863487,890426,877560,25000,0.00122,0.001089,0.008052,0.758737
scaffold_17,890427,916410,903416,25000,0.001693,0.001674,0.012904,0.778196
scaffold_17,916411,961981,934299,25000,0.000754,0.000709,0.021292,0.936715
scaffold_17,961982,997169,979584,25000,0.001282,0.001319,0.010945,0.796049
scaffold_17,997170,1023683,1010538,25000,0.001281,0.001323,0.022058,0.893502
scaffold_17,1023684,1063912,1039400,25000,0.000868,0.000819,0.01023,0.854127
scaffold_17,1063913,1098235,1081142,25000,0.000643,0.000695,0.007876,0.850094
scaffold_17,1098236,1126484,1113064,25000,0.002678,0.002689,0.008349,0.5263
scaffold_17,1126485,1163846,1140857,25000,0.000981,0.001144,0.014673,0.87085
scaffold_17,1163847,1189785,1176785,25000,0.000976,0.001081,0.022503,0.915078
scaffold_17,1189786,1226921,1206889,25000,0.000934,0.000812,0.01507,0.89471
scaffold_17,1226922,1259220,1241591,25000,0.001188,0.001087,0.012294,0.832118
scaffold_17,1259221,1290200,1272972,25000,0.001008,0.001117,0.006342,0.723343
scaffold_17,1290201,1325843,1312384,25000,0.000535,0.000537,0.01194,0.918005
scaffold_17,1325844,1355343,1342535,25000,0.001003,0.001249,0.022209,0.907845
scaffold_17,1355344,1384609,1368634,25000,0.002451,0.002161,0.009536,0.622665
scaffold_17,1384611,1420896,1401729,25000,0.001157,0.001067,0.006457,0.716676
scaffold_17,1420897,1446928,1433635,25000,0.001679,0.001667,0.020193,0.853495
scaffold_17,1446929,1481535,1463831,25000,0.000569,0.000565,0.015669,0.932211
scaffold_17,1481536,1508575,1494983,25000,0.001008,0.001114,0.013268,0.858296
scaffold_17,1508576,1537983,1522381,25000,0.001193,0.001163,0.00811,0.755957
scaffold_17,1537984,1568324,1553223,25000,0.000832,0.000868,0.013433,0.884252
scaffold_17,1568325,1597018,1582127,25000,0.000942,0.000929,0.005871,0.735242
scaffold_17,1597019,1623253,1610264,25000,0.00201,0.002093,0.016944,0.792562
scaffold_17,1623254,1653502,1640633,25000,0.001735,0.001694,0.016038,0.814704
scaffold_17,1653503,1679962,1666507,25000,0.000744,0.000774,0.020096,0.930597
scaffold_17,1679963,1705885,1692852,25000,0.000944,0.001231,0.010787,0.824424
scaffold_17,1705886,1731602,1718750,25000,0.001627,0.001631,0.016733,0.829937
scaffold_17,1731603,1770037,1753078,25000,0.000703,0.000628,0.004855,0.768109
scaffold_17,1770038,1797533,1784013,25000,0.001099,0.001205,0.001245,0.040669
scaffold_17,1797534,1826560,1812139,25000,0.00136,0.001246,0.013072,0.823344
scaffold_17,1826561,1847144,1836367,16767,0.001195,0.001071,0.015234,0.860566
scaffold_18,20097,65500,39778,25000,0.000484,0.000502,0.011419,0.918781
scaffold_18,65501,91383,78533,25000,0.000768,0.000758,0.016182,0.914084
scaffold_18,91384,118529,104814,25000,0.000491,0.000495,0.012808,0.92932
scaffold_18,118530,155649,136657,25000,0.000549,0.000639,0.008803,0.879111
scaffold_18,155650,182026,168602,25000,0.001255,0.001382,0.011552,0.803347
scaffold_18,182027,212884,196354,25000,0.001057,0.001065,0.012708,0.852449
scaffold_18,212885,238645,225765,25000,0.002462,0.002423,0.011478,0.660624
scaffold_18,238646,264649,251688,25000,0.000879,0.000881,0.013312,0.8815
scaffold_18,264650,291978,278035,25000,0.001464,0.001418,0.009593,0.748584
scaffold_18,291979,319121,305625,25000,0.001751,0.001739,0.015698,0.806963
scaffold_18,319122,346996,333084,25000,0.000687,0.000748,0.012176,0.893677
scaffold_18,346997,373391,360195,25000,0.00142,0.001342,0.012193,0.80469
scaffold_18,373392,399636,386543,25000,0.000719,0.000858,0.014242,0.899778
scaffold_18,399637,425560,412615,25000,0.000685,0.000672,0.009601,0.873748
scaffold_18,425561,480862,452501,25000,0.000589,0.0006,0.00312,0.693765
scaffold_18,480863,522544,506924,25000,0.001949,0.002056,0.007236,0.57694
scaffold_18,522545,561280,541463,25000,0.001024,0.000862,0.010543,0.842081
scaffold_18,561281,590509,575499,25000,0.001068,0.001024,0.0138,0.865167
scaffold_18,590510,624381,606313,25000,0.000964,0.000938,0.020311,0.914618
scaffold_18,624382,656849,642476,25000,0.002254,0.001971,0.011933,0.705816
scaffold_18,656850,682712,669604,25000,0.000942,0.001152,0.014908,0.874462
scaffold_18,682713,713398,697256,25000,0.000605,0.00059,0.014436,0.924199
scaffold_18,713399,740723,726263,25000,0.00065,0.000593,0.002017,0.541669
scaffold_18,740724,779916,762532,25000,0.000849,0.000657,0.006936,0.812146
scaffold_18,779917,813841,797132,25000,0.001028,0.000777,0.007367,0.787026
scaffold_18,813842,839863,826617,25000,0.001723,0.001689,0.01916,0.843345
scaffold_18,839864,869318,854083,25000,0.001696,0.00171,0.021242,0.857904
scaffold_18,869319,899873,883092,25000,0.000721,0.000737,0.011883,0.889536
scaffold_18,899874,926403,912971,25000,0.001044,0.001002,0.011843,0.847729
scaffold_18,926404,960028,946526,25000,0.0007,0.000703,0.007683,0.839652
scaffold_18,960029,993021,976584,25000,0.001367,0.001238,0.00758,0.715509
scaffold_18,993022,1019332,1006170,25000,0.00179,0.001772,0.009787,0.7015
scaffold_18,1019333,1070981,1045095,25000,0.000979,0.000961,0.014992,0.883856
scaffold_18,1070982,1110798,1091095,25000,0.000939,0.001013,0.015539,0.882926
scaffold_18,1110799,1145662,1129449,25000,0.000572,0.000504,0.014354,0.934037
scaffold_18,1145663,1176739,1162236,25000,0.001464,0.001296,0.008574,0.72899
scaffold_18,1176740,1207640,1192799,25000,0.00059,0.000545,0.010858,0.903444
scaffold_18,1207641,1235788,1222121,25000,0.001187,0.001372,0.017547,0.869106
scaffold_18,1235789,1261679,1248797,25000,0.001319,0.001273,0.011798,0.81005
scaffold_18,1261680,1304905,1288709,25000,0.000732,0.000848,0.012999,0.890549
scaffold_18,1304906,1334553,1320186,25000,0.00061,0.000695,0.019645,0.938735
scaffold_18,1334554,1366133,1347990,25000,0.001731,0.001518,0.004707,0.499752
